gamma,max_depth,eta,min_child_weight,objective,rounds,train-logloss-mean,train-logloss-std,train-auc-mean,train-auc-std,test-logloss-mean,test-logloss-std,test-auc-mean,test-auc-std
12,2,0.01,0.01,binary:logistic,30,0.6163150000000001,0.00022208556909446734,0.7049050000000001,0.0014569655681129713,0.616484,0.00020465092230428694,0.7025113333333334,0.004010706116827252
12,2,0.01,0.41000000000000003,binary:logistic,30,0.6163150000000001,0.00022208556909446734,0.7049050000000001,0.0014569655681129713,0.616484,0.00020465092230428694,0.7025113333333334,0.004010706116827252
12,2,0.01,0.81,binary:logistic,30,0.6163150000000001,0.00022208556909446734,0.7049050000000001,0.0014569655681129713,0.616484,0.00020465092230428694,0.7025113333333334,0.004010706116827252
12,2,0.41000000000000003,0.01,binary:logistic,30,0.4709433333333333,0.0012214042010007186,0.7498986666666667,0.001308725164255495,0.47496833333333327,0.001998267972242199,0.7432249999999999,0.002860381909232848
12,2,0.41000000000000003,0.41000000000000003,binary:logistic,30,0.4709433333333333,0.0012214042010007186,0.7498986666666667,0.001308725164255495,0.47496833333333327,0.001998267972242199,0.7432249999999999,0.002860381909232848
12,2,0.41000000000000003,0.81,binary:logistic,30,0.4709433333333333,0.0012214042010007186,0.7498986666666667,0.001308725164255495,0.47496833333333327,0.001998267972242199,0.7432249999999999,0.002860381909232848
12,2,0.81,0.01,binary:logistic,20,0.4706383333333333,0.001914011203961174,0.749178,0.002170564135580135,0.4758003333333334,0.0024720787923437062,0.7418083333333333,0.002737223694833045
12,2,0.81,0.41000000000000003,binary:logistic,20,0.4706383333333333,0.001914011203961174,0.749178,0.002170564135580135,0.4758003333333334,0.0024720787923437062,0.7418083333333333,0.002737223694833045
12,2,0.81,0.81,binary:logistic,20,0.4706383333333333,0.001914011203961174,0.749178,0.002170564135580135,0.4758003333333334,0.0024720787923437062,0.7418083333333333,0.002737223694833045
12,5,0.01,0.01,binary:logistic,30,0.6068733333333334,0.00047245622960112425,0.742268,0.0017319066564531237,0.6075763333333334,0.00038378495135804613,0.7364329999999999,0.0033679549680283136
12,5,0.01,0.41000000000000003,binary:logistic,30,0.6068733333333334,0.00047245622960112425,0.742268,0.0017319066564531237,0.6075763333333334,0.00038378495135804613,0.7364329999999999,0.0033679549680283136
12,5,0.01,0.81,binary:logistic,30,0.6068733333333334,0.00047245622960112425,0.742268,0.0017319066564531237,0.6075763333333334,0.00038378495135804613,0.7364329999999999,0.0033679549680283136
12,5,0.41000000000000003,0.01,binary:logistic,13,0.4598966666666667,0.0014214791201030324,0.7665683333333333,0.002063359289012861,0.4702406666666666,0.002571771157954937,0.7499030000000001,0.003772311492970854
12,5,0.41000000000000003,0.41000000000000003,binary:logistic,13,0.4598966666666667,0.0014214791201030324,0.7665683333333333,0.002063359289012861,0.4702406666666666,0.002571771157954937,0.7499030000000001,0.003772311492970854
12,5,0.41000000000000003,0.81,binary:logistic,13,0.4598966666666667,0.0014214791201030324,0.7665683333333333,0.002063359289012861,0.4702406666666666,0.002571771157954937,0.7499030000000001,0.003772311492970854
12,5,0.81,0.01,binary:logistic,7,0.461665,0.0018316333330300073,0.7628333333333334,0.0022721734577761275,0.47476066666666666,0.003170560868714281,0.743113,0.004568371774129878
12,5,0.81,0.41000000000000003,binary:logistic,8,0.460491,0.002556150621540122,0.7643933333333334,0.003264237055661779,0.47511466666666663,0.003341667880299018,0.742749,0.004830725066350457
12,5,0.81,0.81,binary:logistic,7,0.46177799999999997,0.0017293260729737006,0.762684,0.002174628397374312,0.47458,0.003064941435003283,0.7436053333333333,0.004374736588895629
12,8,0.01,0.01,binary:logistic,30,0.6039566666666666,0.0003012997768926647,0.75676,0.000596622158488928,0.6059373333333333,0.00045835163599821516,0.742203,0.0037880555258162463
12,8,0.01,0.41000000000000003,binary:logistic,30,0.6039566666666666,0.0003012997768926647,0.75676,0.000596622158488928,0.6059373333333333,0.00045835163599821516,0.742203,0.0037880555258162463
12,8,0.01,0.81,binary:logistic,30,0.6039500000000001,0.00029193492425540326,0.7568753333333333,0.000473141510426691,0.6059383333333334,0.0004570487452729561,0.7422786666666666,0.0038937408177170466
12,8,0.41000000000000003,0.01,binary:logistic,13,0.44448766666666667,0.001376460759419683,0.7908523333333334,0.0018369014369009797,0.47190533333333334,0.0023521749273574385,0.7470066666666666,0.003629717742316733
12,8,0.41000000000000003,0.41000000000000003,binary:logistic,12,0.4465233333333333,0.0009493655191173051,0.7879853333333333,0.0014074407822553443,0.471978,0.002673416166630259,0.746838,0.0041366662906258305
12,8,0.41000000000000003,0.81,binary:logistic,12,0.445409,0.0005531075844715798,0.7896846666666666,0.0008589459949392395,0.471873,0.002610750211465394,0.7469393333333333,0.004030296708129038
12,8,0.81,0.01,binary:logistic,6,0.4476036666666667,0.0020241359198982325,0.782976,0.0028991579237196644,0.478237,0.0033128429885321445,0.7399100000000001,0.004888332299124811
12,8,0.81,0.41000000000000003,binary:logistic,6,0.4476036666666667,0.0020241359198982325,0.782976,0.0028991579237196644,0.478237,0.0033128429885321445,0.7399100000000001,0.004888332299124811
12,8,0.81,0.81,binary:logistic,3,0.46042500000000003,0.0012702010339574773,0.7667640000000001,0.0020493906411419307,0.47763266666666665,0.0026388712654382236,0.7397393333333334,0.003936322338878718
12,11,0.01,0.01,binary:logistic,30,0.6026193333333333,0.0001944502221363927,0.7652713333333333,0.0005885628447517112,0.6057816666666667,0.00045919664148986257,0.7423329999999999,0.003826818260644194
12,11,0.01,0.41000000000000003,binary:logistic,30,0.6026193333333333,0.0001944502221363927,0.7652713333333333,0.0005885628447517112,0.6057816666666667,0.00045919664148986257,0.7423329999999999,0.003826818260644194
12,11,0.01,0.81,binary:logistic,30,0.6026433333333333,0.00022755853947696285,0.7651506666666666,0.00043669770882027054,0.6057826666666667,0.00045157969642378173,0.742433,0.003903258126232509
12,11,0.41000000000000003,0.01,binary:logistic,12,0.43103066666666673,0.0010147316010759805,0.8107300000000001,0.0015113887653413524,0.4734836666666667,0.0028852657108526846,0.7448440000000001,0.004531554038075684
12,11,0.41000000000000003,0.41000000000000003,binary:logistic,12,0.4310336666666667,0.0010126668861092497,0.8107236666666666,0.0015050967484591478,0.473477,0.002878687548171928,0.7448466666666667,0.004528311556811815
12,11,0.41000000000000003,0.81,binary:logistic,9,0.437556,0.0013284858548989636,0.802701,0.00204208733081295,0.4733083333333334,0.002755758133234645,0.745157,0.004509372979325054
12,11,0.81,0.01,binary:logistic,2,0.4618356666666667,0.000743143922056063,0.7711196666666665,0.0014119391708647389,0.4845393333333334,0.001615898992992934,0.735147,0.00307325961589103
12,11,0.81,0.41000000000000003,binary:logistic,2,0.4618356666666667,0.000743143922056063,0.7711196666666665,0.0014119391708647389,0.4845393333333334,0.001615898992992934,0.735147,0.00307325961589103
12,11,0.81,0.81,binary:logistic,2,0.4619233333333333,0.00041256622364038513,0.7709033333333334,0.0008084921493468751,0.4844903333333333,0.0016090621146770245,0.7352636666666666,0.003077899103104108
